val_EncDecLoss,val_ConceptLoss,val_DisentagleEmbedding,val_DisentagleConcepts,val_loss,epoch,step,train_EncDecLoss,train_ConceptLoss,train_DisentagleEmbedding,train_DisentagleConcepts,train_loss
0.10863108187913895,0.18058818578720093,0.00011137095862068236,5.9514215536182746e-05,0.2893901467323303,120,6896,,,,,
,,,,,120,6896,0.10602481663227081,0.18459375202655792,3.9087080949684605e-05,4.99417947139591e-05,0.29070761799812317
0.11739722639322281,0.18052935600280762,0.00038929731817916036,6.0001519159413874e-05,0.2983759045600891,121,6953,,,,,
,,,,,121,6953,0.10565490275621414,0.18452326953411102,3.047147583856713e-05,5.184728070162237e-05,0.29026052355766296
0.11122427135705948,0.18053317070007324,0.0001253017398994416,6.119317549746484e-05,0.2919439673423767,122,7010,,,,,
,,,,,122,7010,0.1058693528175354,0.18469056487083435,3.521388862282038e-05,5.759245323133655e-05,0.29065269231796265
0.10638783127069473,0.18040788173675537,6.690620648441836e-05,6.240516086108983e-05,0.2869250178337097,123,7067,,,,,
,,,,,123,7067,0.10588648170232773,0.18454961478710175,3.7329915357986465e-05,5.746060924138874e-05,0.29053089022636414
0.11470325291156769,0.18041889369487762,0.0002635209239087999,5.642066753352992e-05,0.2954420745372772,124,7124,,,,,
,,,,,124,7124,0.10598038136959076,0.18463857471942902,3.151727651129477e-05,5.9576374042080715e-05,0.2907100319862366
0.13100185990333557,0.18051210045814514,0.0003820565761998296,5.675724969478324e-05,0.31195276975631714,125,7181,,,,,
,,,,,125,7181,0.10587821900844574,0.18456964194774628,3.2428724807687104e-05,5.816705379402265e-05,0.290538489818573
0.10838774591684341,0.18039213120937347,0.00014288860256783664,5.883950143470429e-05,0.2889815866947174,126,7238,,,,,
,,,,,126,7238,0.10569658875465393,0.18456870317459106,2.9974842618685216e-05,5.425093331723474e-05,0.2903495132923126
0.1223471462726593,0.18053975701332092,0.0004378817102406174,4.413468559505418e-05,0.3033689558506012,127,7295,,,,,
,,,,,127,7295,0.10563498735427856,0.18456575274467468,3.573585127014667e-05,5.5879736464703456e-05,0.2902923822402954
0.11077705025672913,0.18047994375228882,0.0001107411808334291,5.202011016081087e-05,0.29141977429389954,128,7352,,,,,
,,,,,128,7352,0.10548625141382217,0.1845790594816208,3.245705011067912e-05,6.057950304239057e-05,0.29015839099884033
0.12025726586580276,0.18043175339698792,0.00030077382689341903,6.314383790595457e-05,0.30105292797088623,129,7409,,,,,
,,,,,129,7409,0.10502399504184723,0.18452128767967224,3.529493187670596e-05,5.8322784752817824e-05,0.2896389365196228
0.14836017787456512,0.18050146102905273,0.0009357642265968025,5.691496699000709e-05,0.3298543095588684,130,7466,,,,,
,,,,,130,7466,0.10499964654445648,0.18461188673973083,3.272159301559441e-05,6.559488974744454e-05,0.28970983624458313
0.10727100819349289,0.1805221289396286,9.312590555055067e-05,7.891480345278978e-05,0.28796514868736267,131,7523,,,,,
,,,,,131,7523,0.10464821010828018,0.18451829254627228,3.5935085179517046e-05,7.778096914989874e-05,0.2892802059650421
0.18230372667312622,0.18045766651630402,0.001187558053061366,7.390783866867423e-05,0.3640228807926178,132,7580,,,,,
,,,,,132,7580,0.10532137751579285,0.18453404307365417,3.8093752664281055e-05,6.206967373145744e-05,0.28995564579963684
0.11640433222055435,0.18052929639816284,0.00022175221238285303,4.693973096436821e-05,0.29720228910446167,133,7637,,,,,
,,,,,133,7637,0.10461419075727463,0.1845189779996872,3.36124976456631e-05,6.311654578894377e-05,0.2892298400402069
0.1133807897567749,0.18056434392929077,0.00024690674035809934,7.460518827429041e-05,0.29426664113998413,134,7694,,,,,
,,,,,134,7694,0.10483450442552567,0.18457287549972534,3.0033275834284723e-05,5.900185715290718e-05,0.28949639201164246
0.11674699932336807,0.18067273497581482,0.0002354601165279746,6.815317465225235e-05,0.29772335290908813,135,7751,,,,,
,,,,,135,7751,0.105140320956707,0.1845274120569229,3.379566624062136e-05,5.693855200661346e-05,0.28975847363471985
0.11755762249231339,0.1803881973028183,0.00019557596533559263,3.9700324123259634e-05,0.29818108677864075,136,7808,,,,,
,,,,,136,7808,0.10470319539308548,0.18455824255943298,2.7984051484963857e-05,5.8912872191285715e-05,0.2893483340740204
0.11559060961008072,0.18040548264980316,0.00031762439175508916,6.853629747638479e-05,0.29638221859931946,137,7865,,,,,
,,,,,137,7865,0.10456718504428864,0.18449349701404572,2.9235787224024534e-05,5.418885120889172e-05,0.2891440689563751
0.11119328439235687,0.18043316900730133,0.00015271168376784772,4.656911551137455e-05,0.2918257415294647,138,7922,,,,,
,,,,,138,7922,0.10471947491168976,0.18452009558677673,3.064962584176101e-05,4.962616731063463e-05,0.28931987285614014
0.12439579516649246,0.18046991527080536,0.0004605610156431794,4.481988071347587e-05,0.30537107586860657,139,7979,,,,,
,,,,,139,7979,0.10511394590139389,0.1845284402370453,3.3040127163985744e-05,5.8517223806120455e-05,0.2897339165210724
0.10922068357467651,0.18039613962173462,0.00014599772111978382,5.360660725273192e-05,0.2898164689540863,140,8036,,,,,
,,,,,140,8036,0.10508065670728683,0.18450278043746948,3.0986309866420925e-05,4.766260462929495e-05,0.28966203331947327
0.11931748688220978,0.18056385219097137,0.000497331959195435,5.9643061831593513e-05,0.3004382848739624,141,8093,,,,,
,,,,,141,8093,0.10440519452095032,0.1845138818025589,2.4981723981909454e-05,5.222440086072311e-05,0.28899627923965454
0.13475877046585083,0.18048810958862305,0.0006263268878683448,5.079524271422997e-05,0.3159239888191223,142,8150,,,,,
,,,,,142,8150,0.1043279692530632,0.18454614281654358,2.673608105396852e-05,4.741678276332095e-05,0.28894829750061035
0.112261563539505,0.18069423735141754,0.0001557089271955192,7.289889617823064e-05,0.29318439960479736,143,8207,,,,,
,,,,,143,8207,0.10431826114654541,0.18454472720623016,2.454158129694406e-05,6.031963130226359e-05,0.28894779086112976
0.12028107792139053,0.1806417852640152,0.0004971398157067597,6.483031756943092e-05,0.3014848530292511,144,8264,,,,,
,,,,,144,8264,0.10481993854045868,0.18453136086463928,3.257274875068106e-05,5.1235667342552915e-05,0.28943511843681335
0.13078966736793518,0.18039833009243011,0.0006132840062491596,4.172593617113307e-05,0.31184297800064087,145,8321,,,,,
,,,,,145,8321,0.10440772026777267,0.18455839157104492,2.7344029149389826e-05,4.971555244992487e-05,0.289043128490448
0.11593273282051086,0.18045708537101746,0.00020976713858544827,4.4092710595577955e-05,0.2966436743736267,146,8378,,,,,
,,,,,146,8378,0.10428560525178909,0.18452776968479156,2.4394070351263508e-05,4.5638811570825055e-05,0.28888338804244995
0.11596953868865967,0.1806609332561493,0.00026660203002393246,4.100880687474273e-05,0.29693809151649475,147,8435,,,,,
,,,,,147,8435,0.10445267707109451,0.18454134464263916,2.7746442356146872e-05,4.6731500333407894e-05,0.2890684902667999
0.10777167230844498,0.18038131296634674,6.648511771345511e-05,3.842439400614239e-05,0.2882578670978546,148,8492,,,,,
,,,,,148,8492,0.10417329519987106,0.18458254635334015,2.624732042022515e-05,5.055439396528527e-05,0.28883275389671326
0.17452605068683624,0.1806187927722931,0.006057194899767637,0.0003666318953037262,0.3615686893463135,149,8549,,,,,
,,,,,149,8549,0.11198887228965759,0.18462808430194855,0.0003910443338099867,0.00029595589148811996,0.2973039150238037
0.13103598356246948,0.18053515255451202,0.0027222244534641504,0.0001434572332073003,0.31443682312965393,150,8606,,,,,
,,,,,150,8606,0.11103537678718567,0.18466739356517792,0.000153140994370915,0.0001625994045753032,0.2960183918476105
0.12306642532348633,0.18042290210723877,0.0005772669683210552,0.00018893076048698276,0.30425551533699036,151,8663,,,,,
,,,,,151,8663,0.1093263253569603,0.18457336723804474,8.714420982869342e-05,9.372842032462358e-05,0.29408058524131775
0.10931432247161865,0.18039599061012268,0.00020916806533932686,0.00013917265459895134,0.2900586426258087,152,8720,,,,,
,,,,,152,8720,0.10836004465818405,0.18453200161457062,0.00012442347360774875,0.0001130844684666954,0.2931295335292816
0.10881897062063217,0.1803884655237198,0.00018031714716926217,8.639741281513125e-05,0.28947415947914124,153,8777,,,,,
,,,,,153,8777,0.10758815705776215,0.18452489376068115,9.140737529378384e-05,0.00013022178609389812,0.2923346757888794
0.11182774603366852,0.18046380579471588,0.00024876478710211813,6.43324019620195e-05,0.29260459542274475,154,8834,,,,,
,,,,,154,8834,0.10737700760364532,0.18453314900398254,7.682204886805266e-05,9.138318273471668e-05,0.2920783758163452
0.11198029667139053,0.1804981529712677,0.00047891552094370127,6.312653567874804e-05,0.29302045702934265,155,8891,,,,,
,,,,,155,8891,0.10720926523208618,0.18448616564273834,6.93970505381003e-05,5.919986870139837e-05,0.2918240427970886
0.1083148792386055,0.18050208687782288,0.0003359506372362375,5.538889308809303e-05,0.289208322763443,156,8948,,,,,
,,,,,156,8948,0.1058812290430069,0.18448993563652039,5.8255587646272033e-05,5.523107756744139e-05,0.2904846966266632
0.11128556728363037,0.1805693656206131,0.0002416423085378483,5.9632904594764113e-05,0.2921561896800995,157,9005,,,,,
,,,,,157,9005,0.10562005639076233,0.1845221221446991,7.068634295137599e-05,6.560077599715441e-05,0.29027852416038513
0.10974778980016708,0.18044979870319366,0.00019218791567254812,6.126894004410133e-05,0.2904510200023651,158,9062,,,,,
,,,,,158,9062,0.106429323554039,0.1844930797815323,9.561521437717602e-05,7.288112828973681e-05,0.2910909354686737
0.11048052459955215,0.18051064014434814,0.00016188682639040053,5.5032451200531796e-05,0.29120808839797974,159,9119,,,,,
,,,,,159,9119,0.10621025413274765,0.1844814121723175,5.501162013388239e-05,5.182978566153906e-05,0.29079848527908325
0.1086135283112526,0.1804836392402649,0.00018445543537382036,7.155718049034476e-05,0.2893531322479248,160,9176,,,,,
,,,,,160,9176,0.10531751811504364,0.1844613403081894,4.3815722165163606e-05,5.9446156228659675e-05,0.289882093667984
0.10871142148971558,0.18047180771827698,0.00010048547846963629,5.65842492505908e-05,0.2893403172492981,161,9233,,,,,
,,,,,161,9233,0.1046694666147232,0.1845121532678604,3.986404772149399e-05,6.381788989529014e-05,0.289285272359848
0.11500073224306107,0.1803804486989975,0.00019232623162679374,4.2540730646578595e-05,0.2956160604953766,162,9290,,,,,
,,,,,162,9290,0.10536383837461472,0.18450453877449036,4.084017564309761e-05,5.2614621381508186e-05,0.2899617552757263
0.11057990789413452,0.18048039078712463,0.00017806787218432873,5.0923241360578686e-05,0.2912892997264862,163,9347,,,,,
,,,,,163,9347,0.10471444576978683,0.18447771668434143,3.945686330553144e-05,4.937460471410304e-05,0.2892809212207794
0.10937963426113129,0.18044444918632507,0.0014324578223749995,8.403304673265666e-05,0.29134058952331543,164,9404,,,,,
,,,,,164,9404,0.10502564907073975,0.18447966873645782,3.999151158495806e-05,5.303977377479896e-05,0.28959834575653076
0.11641743034124374,0.18038097023963928,0.00034385299659334123,5.299430267768912e-05,0.2971952557563782,165,9461,,,,,
,,,,,165,9461,0.104815274477005,0.18445654213428497,3.4557080653030425e-05,4.615437501342967e-05,0.2893525958061218
0.11089566349983215,0.18039238452911377,0.0002640358579810709,5.8747926232172176e-05,0.29161083698272705,166,9518,,,,,
,,,,,166,9518,0.10506614297628403,0.18451902270317078,3.58538563887123e-05,5.283364953356795e-05,0.2896738350391388
0.1091284304857254,0.18051689863204956,0.0001305896876147017,5.100377893541008e-05,0.2898269295692444,167,9575,,,,,
,,,,,167,9575,0.1050247997045517,0.18449988961219788,3.8660422433167696e-05,4.540602822089568e-05,0.28960880637168884
0.11163250356912613,0.18043096363544464,0.00036684292717836797,5.610082371276803e-05,0.29248642921447754,168,9632,,,,,
,,,,,168,9632,0.10474331676959991,0.18456026911735535,3.2259802537737414e-05,5.1388717110967264e-05,0.2893872559070587
0.11198196560144424,0.18052570521831512,0.00035436515463516116,4.660861668526195e-05,0.292908638715744,169,9689,,,,,
,,,,,169,9689,0.104591503739357,0.1845136284828186,3.338217720738612e-05,5.202614192967303e-05,0.2891904413700104
0.111423559486866,0.18047930300235748,0.0005316086462698877,5.5316329962806776e-05,0.2924897372722626,170,9746,,,,,
,,,,,170,9746,0.10460639744997025,0.18448273837566376,2.9876900953240693e-05,4.2631359974620864e-05,0.2891616225242615
0.11392286419868469,0.1804652214050293,0.000322368141496554,4.41621923528146e-05,0.29475462436676025,171,9803,,,,,
,,,,,171,9803,0.10423531383275986,0.18448740243911743,3.0413310014409944e-05,5.12819315190427e-05,0.28880444169044495
0.1079888567328453,0.18042975664138794,0.0001515097974333912,4.0429371438222006e-05,0.2886105179786682,172,9860,,,,,
,,,,,172,9860,0.10435990244150162,0.18451063334941864,2.955553100036923e-05,3.9733597077429295e-05,0.28893980383872986
0.11527653783559799,0.18053632974624634,0.00019684321887325495,6.458896677941084e-05,0.2960743010044098,173,9917,,,,,
,,,,,173,9917,0.10484044253826141,0.18450012803077698,3.4880962630268186e-05,4.626839654520154e-05,0.2894216775894165
0.1086064949631691,0.1804143637418747,0.00020655454136431217,4.240985435899347e-05,0.2892698645591736,174,9974,,,,,
,,,,,174,9974,0.10486005246639252,0.18448515236377716,3.0145827622618526e-05,4.414642899064347e-05,0.2894195020198822
0.11085709184408188,0.1804313063621521,0.0002506255405023694,3.689747609314509e-05,0.2915758788585663,175,10031,,,,,
,,,,,175,10031,0.10480102151632309,0.18448975682258606,3.0566618079319596e-05,4.209276085020974e-05,0.28936341404914856
0.1102747768163681,0.1804209202528,0.00022412798716686666,3.916865898645483e-05,0.2909590005874634,176,10088,,,,,
,,,,,176,10088,0.10444389283657074,0.18449637293815613,2.4620771000627428e-05,3.77976248273626e-05,0.2890027165412903
0.10558009147644043,0.1804003119468689,6.820591806899756e-05,4.065445682499558e-05,0.2860892415046692,177,10145,,,,,
,,,,,177,10145,0.10409100353717804,0.18447533249855042,2.5259087124140933e-05,3.7088291719555855e-05,0.2886286973953247
0.11136200278997421,0.1804472953081131,0.0004097740165889263,4.251036807545461e-05,0.29226160049438477,178,10202,,,,,
,,,,,178,10202,0.10429730266332626,0.18446221947669983,2.679126373550389e-05,4.183376586297527e-05,0.2888281047344208
0.11047473549842834,0.18040111660957336,0.0001335491397185251,5.289497130434029e-05,0.29106226563453674,179,10259,,,,,
,,,,,179,10259,0.10424839705228806,0.1844695657491684,2.6913292458630167e-05,3.574919537641108e-05,0.2887806296348572
0.10800936073064804,0.18045605719089508,0.00011053297930629924,3.4081400372087955e-05,0.28861004114151,180,10316,,,,,
,,,,,180,10316,0.1044931635260582,0.18450391292572021,2.8367658160277642e-05,3.699820445035584e-05,0.2890624701976776
0.10815644264221191,0.1803869605064392,0.0002552429505158216,3.801810089498758e-05,0.28883665800094604,181,10373,,,,,
,,,,,181,10373,0.10437335073947906,0.184453085064888,2.7917178158531897e-05,3.5898745409213006e-05,0.2888902723789215
0.11366739869117737,0.18049979209899902,0.0002455530920997262,3.384884257684462e-05,0.2944466769695282,182,10430,,,,,
,,,,,182,10430,0.10468123853206635,0.1844806671142578,3.123673377558589e-05,3.979608663939871e-05,0.28923290967941284
0.1147511675953865,0.1804591417312622,0.00017531048797536641,3.537951852194965e-05,0.2954210340976715,183,10487,,,,,
,,,,,183,10487,0.10418125241994858,0.18449443578720093,3.627094338298775e-05,3.8069309084676206e-05,0.2887501120567322
0.12059807777404785,0.1804678589105606,0.000309093069517985,3.4120090276701376e-05,0.30140915513038635,184,10544,,,,,
,,,,,184,10544,0.1045871451497078,0.1845070719718933,3.157764513161965e-05,3.5949022276327014e-05,0.289161741733551
0.1092299073934555,0.18043628334999084,9.91824854281731e-05,3.059722439502366e-05,0.28979599475860596,185,10601,,,,,
,,,,,185,10601,0.10452454537153244,0.18449001014232635,2.645244967425242e-05,3.8462432712549344e-05,0.2890794575214386
0.11587664484977722,0.18042725324630737,0.00017644923354964703,4.93781226396095e-05,0.2965296804904938,186,10658,,,,,
,,,,,186,10658,0.10428288578987122,0.18448016047477722,2.7666934329317883e-05,3.6933655792381614e-05,0.2888275980949402
0.11117065697908401,0.1805349439382553,0.00019485120719764382,3.614173692767508e-05,0.29193663597106934,187,10715,,,,,
,,,,,187,10715,0.10417625308036804,0.1845283955335617,2.8216098144184798e-05,4.1819010220933706e-05,0.28877466917037964
0.10876745730638504,0.1804361492395401,0.0002045763103524223,3.436458428041078e-05,0.2894425690174103,188,10772,,,,,
,,,,,188,10772,0.10417307168245316,0.18450233340263367,2.5464956706855446e-05,3.8048106944188476e-05,0.2887389361858368
0.11019157618284225,0.1804399937391281,0.00012576142034959048,3.971919068135321e-05,0.29079705476760864,189,10829,,,,,
,,,,,189,10829,0.10427331179380417,0.18451698124408722,3.069850572501309e-05,4.003123103757389e-05,0.28886106610298157
0.10635595768690109,0.18041333556175232,0.00013220423716120422,4.139796510571614e-05,0.28694289922714233,190,10886,,,,,
,,,,,190,10886,0.10380762070417404,0.18450577557086945,2.2973583327257074e-05,3.5013970773434266e-05,0.2883714437484741
0.11404389142990112,0.18036888539791107,0.0001406048977514729,3.4094748116331175e-05,0.29458746314048767,191,10943,,,,,
,,,,,191,10943,0.1042904257774353,0.18454256653785706,2.5391364033566788e-05,3.8013084122212604e-05,0.288896381855011
0.14222575724124908,0.180564746260643,0.0017852118471637368,6.16549514234066e-05,0.3246373236179352,192,11000,,,,,
,,,,,192,11000,0.10435928404331207,0.18443825840950012,2.742249853326939e-05,3.41347222274635e-05,0.2888590097427368
0.10670583695173264,0.18043619394302368,5.66110793442931e-05,3.6678695323644206e-05,0.2872353494167328,193,11057,,,,,
,,,,,193,11057,0.10482163727283478,0.1844964623451233,5.431628233054653e-05,3.9070007915142924e-05,0.2894114553928375
0.1146933063864708,0.18036256730556488,0.0002580117725301534,3.642765659606084e-05,0.2953503131866455,194,11114,,,,,
,,,,,194,11114,0.1046488806605339,0.184502974152565,2.8087206374038942e-05,3.3232550777029246e-05,0.289213091135025
0.1151813417673111,0.18047013878822327,0.0003799309197347611,3.597126487875357e-05,0.29606735706329346,195,11171,,,,,
,,,,,195,11171,0.10448900610208511,0.18449920415878296,2.717398456297815e-05,3.48807661794126e-05,0.28905025124549866
0.1077323779463768,0.18055957555770874,0.00010783538164105266,3.2246167393168435e-05,0.2884320020675659,196,11228,,,,,
,,,,,196,11228,0.10421054065227509,0.18449699878692627,2.5604735128581524e-05,3.871142689604312e-05,0.2887718379497528
0.11176300048828125,0.1804342120885849,0.00014184281462803483,4.8542642616666853e-05,0.29238760471343994,197,11285,,,,,
,,,,,197,11285,0.10416680574417114,0.18451182544231415,2.739013871178031e-05,4.1965377022279426e-05,0.28874799609184265
0.10790711641311646,0.1805446892976761,8.186321065295488e-05,4.02309451601468e-05,0.2885739207267761,198,11342,,,,,
,,,,,198,11342,0.10387788712978363,0.1844385862350464,2.4275484975078143e-05,3.4992481232620776e-05,0.28837576508522034
0.10551878064870834,0.18041552603244781,6.034685065969825e-05,3.5691045923158526e-05,0.28603029251098633,199,11399,,,,,
,,,,,199,11399,0.104398213326931,0.18446891009807587,2.433470763207879e-05,3.7984373193467036e-05,0.28892940282821655
0.11445578187704086,0.18060822784900665,0.0001941859518410638,4.508577330852859e-05,0.2953033149242401,200,11456,,,,,
,,,,,200,11456,0.10391703248023987,0.18453562259674072,2.3828035409678705e-05,3.8413960282923654e-05,0.2885148823261261
0.10679303854703903,0.18061503767967224,0.00010137711797142401,4.030905256513506e-05,0.2875497341156006,201,11513,,,,,
,,,,,201,11513,0.10362779349088669,0.18446964025497437,2.1840269255335443e-05,3.765897054108791e-05,0.2881568670272827
0.110304094851017,0.18052153289318085,0.00012674240861088037,3.625034150900319e-05,0.29098859429359436,202,11570,,,,,
,,,,,202,11570,0.10399943590164185,0.18448784947395325,2.2826117856311612e-05,3.358109825057909e-05,0.288543701171875
0.1091257780790329,0.1805066466331482,6.240665243240073e-05,3.384880619705655e-05,0.28972867131233215,203,11627,,,,,
,,,,,203,11627,0.104033924639225,0.1844387650489807,2.557857624196913e-05,3.60337617166806e-05,0.2885343134403229
0.11233750730752945,0.18041019141674042,0.00012268891441635787,2.9634487873408943e-05,0.292900025844574,204,11684,,,,,
,,,,,204,11684,0.10379108041524887,0.18451112508773804,2.1988000298733823e-05,3.664138421299867e-05,0.2883608341217041
0.10639430582523346,0.18052750825881958,0.00013271166244521737,3.276297866250388e-05,0.28708726167678833,205,11741,,,,,
,,,,,205,11741,0.1035509929060936,0.18447764217853546,2.295368176419288e-05,3.6662797356257215e-05,0.28808820247650146
0.1090918630361557,0.18038682639598846,8.396877092309296e-05,3.240187652409077e-05,0.2895950376987457,206,11798,,,,,
,,,,,206,11798,0.10343698412179947,0.18446066975593567,2.379378565819934e-05,3.4889519156422466e-05,0.2879563271999359
0.11502474546432495,0.18048930168151855,0.0001991079334402457,3.6235465813660994e-05,0.29574936628341675,207,11855,,,,,
,,,,,207,11855,0.10407629609107971,0.18441227078437805,2.8489232136053033e-05,3.077334622503258e-05,0.2885477542877197
0.11277314275503159,0.1805759072303772,0.00022118100605439395,3.88158077839762e-05,0.293609082698822,208,11912,,,,,
,,,,,208,11912,0.10423601418733597,0.1844555288553238,3.339280738146044e-05,3.8131729525048286e-05,0.2887631058692932
0.10691820830106735,0.18052557110786438,8.439864177489653e-05,3.635055327322334e-05,0.2875645160675049,209,11969,,,,,
,,,,,209,11969,0.10379334539175034,0.18445459008216858,3.13088639813941e-05,3.816156822722405e-05,0.28831738233566284
0.11532554030418396,0.18042737245559692,0.0002749288105405867,6.235239561647177e-05,0.29609018564224243,210,12026,,,,,
,,,,,210,12026,0.10334368050098419,0.18451201915740967,3.0281164072221145e-05,4.1147453885059804e-05,0.2879270911216736
0.10819955915212631,0.18042771518230438,0.0002508049947209656,6.483126344392076e-05,0.2889428734779358,211,12083,,,,,
,,,,,211,12083,0.10372375696897507,0.18452894687652588,3.250232111895457e-05,4.853485370404087e-05,0.28833383321762085
0.11106017231941223,0.18038690090179443,0.0002242325572296977,6.427898188121617e-05,0.29173558950424194,212,12140,,,,,
,,,,,212,12140,0.10353095829486847,0.18456000089645386,2.668238630576525e-05,5.7209657825296745e-05,0.28817492723464966
0.11857891082763672,0.18051677942276,0.00031182487145997584,3.601951902965084e-05,0.2994435131549835,213,12197,,,,,
,,,,,213,12197,0.10321281850337982,0.18448412418365479,2.587341623438988e-05,4.1577648516977206e-05,0.28776437044143677
0.1138824000954628,0.18048612773418427,0.0003564024227671325,4.401248224894516e-05,0.29476895928382874,214,12254,,,,,
,,,,,214,12254,0.10315737873315811,0.1844390332698822,2.3915237761684693e-05,3.9250324334716424e-05,0.287659615278244
0.10509157925844193,0.1804753690958023,7.445127994287759e-05,3.4488155506551266e-05,0.28567588329315186,215,12311,,,,,
,,,,,215,12311,0.10322362184524536,0.18444626033306122,2.420102282485459e-05,3.773760181502439e-05,0.287731796503067
0.11923044919967651,0.18049480020999908,0.0007235532975755632,6.742688856320456e-05,0.3005162477493286,216,12368,,,,,
,,,,,216,12368,0.10300875455141068,0.18445289134979248,2.7213876819587313e-05,3.962056871387176e-05,0.28752848505973816
0.110082246363163,0.1805119514465332,0.00013182683323975652,4.0531958802603185e-05,0.29076653718948364,217,12425,,,,,
,,,,,217,12425,0.1031397357583046,0.18442696332931519,2.7508565835887566e-05,4.254051600582898e-05,0.28763681650161743
0.10639744997024536,0.18045681715011597,0.00015039488789625466,3.761256084544584e-05,0.2870422899723053,218,12482,,,,,
,,,,,218,12482,0.10338947176933289,0.1844189614057541,2.679318276932463e-05,3.652956002042629e-05,0.28787168860435486
0.11720295995473862,0.1804094910621643,0.00019917199097108096,5.463666093419306e-05,0.29786625504493713,219,12539,,,,,
,,,,,219,12539,0.10340527445077896,0.18445712327957153,2.584109824965708e-05,4.468512270250358e-05,0.28793296217918396
0.11142519116401672,0.18060170114040375,0.0003113809507340193,4.925174289382994e-05,0.29238757491111755,220,12596,,,,,
,,,,,220,12596,0.10332880169153214,0.1844906061887741,2.8874354029539973e-05,4.598155283019878e-05,0.2878943085670471
0.1068391278386116,0.18048320710659027,0.0002005810383707285,4.9029054935090244e-05,0.2875719368457794,221,12653,,,,,
,,,,,221,12653,0.10289586335420609,0.1844574362039566,2.4037879484239966e-05,3.9691727579338476e-05,0.2874170243740082
0.11312557756900787,0.1804455667734146,0.00021085496700834483,5.557869008043781e-05,0.2938375771045685,222,12710,,,,,
,,,,,222,12710,0.1028701663017273,0.18441490828990936,2.1683055820176378e-05,4.508943311520852e-05,0.2873518466949463
0.12489520013332367,0.18046312034130096,0.00024089751241263002,5.456518556457013e-05,0.30565381050109863,223,12767,,,,,
,,,,,223,12767,0.10332703590393066,0.1844291388988495,2.2099775378592312e-05,4.21689182985574e-05,0.2878204584121704
0.10657191276550293,0.18051792681217194,0.00011079033720307052,5.275347939459607e-05,0.28725337982177734,224,12824,,,,,
,,,,,224,12824,0.1033383160829544,0.18442076444625854,2.6286381398676895e-05,5.0611444748938084e-05,0.2878360152244568
0.10949535667896271,0.18058739602565765,0.00010438780736876652,5.399327346822247e-05,0.2902411222457886,225,12881,,,,,
,,,,,225,12881,0.10341101884841919,0.18437406420707703,2.452304761391133e-05,4.850274126511067e-05,0.2878580391407013
0.11636844277381897,0.1804553121328354,0.0001922894298331812,7.816357538104057e-05,0.2970942258834839,226,12938,,,,,
,,,,,226,12938,0.10340438038110733,0.18444037437438965,2.8468391974456608e-05,6.02188847551588e-05,0.28793346881866455
0.12059558928012848,0.18046829104423523,0.0002825487172231078,8.849335426930338e-05,0.3014349341392517,227,12995,,,,,
,,,,,227,12995,0.10311752557754517,0.1843852698802948,3.0952785891713575e-05,7.58665191824548e-05,0.28760960698127747
0.10640895366668701,0.18063203990459442,0.00019165017874911427,0.00016546402184758335,0.2873981297016144,228,13052,,,,,
,,,,,228,13052,0.1028282418847084,0.18431800603866577,2.6634159439709038e-05,9.321458492195234e-05,0.2872661352157593
0.124143086373806,0.18055598437786102,0.0008962478023022413,0.00012548864469863474,0.30572083592414856,229,13109,,,,,
,,,,,229,13109,0.10322411358356476,0.18426840007305145,2.704749749682378e-05,9.9750621302519e-05,0.28761929273605347
0.11070311069488525,0.18082642555236816,0.00023051400785334408,0.0001316293200943619,0.2918916642665863,230,13166,,,,,
,,,,,230,13166,0.10349241644144058,0.18412984907627106,3.275810740888119e-05,0.00012759462697431445,0.28778260946273804
0.11167117953300476,0.1806846410036087,0.00023637546109966934,0.00017186386685352772,0.29276400804519653,231,13223,,,,,
,,,,,231,13223,0.10339518636465073,0.1840626448392868,2.5454475689912215e-05,0.00019892318232450634,0.28768226504325867
0.11043044179677963,0.1808832734823227,0.00022180128144100308,0.00023584697919432074,0.29177141189575195,232,13280,,,,,
,,,,,232,13280,0.10309580713510513,0.18387006223201752,2.5728744731168263e-05,0.00024402316194027662,0.2872356176376343
0.11138331890106201,0.1806410253047943,0.00022049740073271096,0.0004064587119501084,0.29265132546424866,233,13337,,,,,
,,,,,233,13337,0.10320506244897842,0.18363571166992188,3.578629912226461e-05,0.00033899667323566973,0.2872155010700226
0.11494679749011993,0.18065685033798218,0.0004882079956587404,0.00037425794289447367,0.2964661121368408,234,13394,,,,,
,,,,,234,13394,0.10313528776168823,0.18346047401428223,3.2238098356174305e-05,0.00039209274109452963,0.28702014684677124
0.10623343288898468,0.18078932166099548,0.00016621625400148332,0.0006015438120812178,0.28779053688049316,235,13451,,,,,
,,,,,235,13451,0.10326851159334183,0.18329307436943054,3.602948709158227e-05,0.0004887723480351269,0.2870863676071167
0.11107063293457031,0.1808323860168457,0.00033733644522726536,0.00043603809899650514,0.2926764190196991,236,13508,,,,,
,,,,,236,13508,0.10288090258836746,0.18288713693618774,3.075660424656235e-05,0.0006325947470031679,0.28643134236335754
0.10707232356071472,0.18086068332195282,0.00011941516277147457,0.0006897210259921849,0.2887421250343323,237,13565,,,,,
,,,,,237,13565,0.10293038934469223,0.18232086300849915,2.9586415621452034e-05,0.0008560105925425887,0.2861368954181671
